id	name	playName	normalizedGenre	libretto	firstAuthor	title	subtitle	numOfCoAuthors	maxDegreeIds	numOfSegments	numOfActs	numOfSpeakers	numOfSpeakersMale	numOfSpeakersFemale	numOfSpeakersUnknown	numOfPersonGroups	numOfP	numOfL	wikipediaLinkCount	wordCountText	wordCountSp	wordCountStage	yearWritten	yearPremiered	yearPrinted	yearNormalized	averageDegree	density	averageClustering	size	maxDegree	numConnectedComponents	diameter	averagePathLength	corpus
ger000548	gryphius-catharina-von-georgien	gryphius-catharina-von-georgien	Tragedy	FALSE	Gryphius	Catharina von Georgien oder Bewehrete Beständigkeit	Trauerspiel	0	catharina	30	5	22	10	9	3	2	0	2910	3	26236	25032	265	1647	1651	1657	1651	4.636363636363637	0.22077922077922077	0.6491869241869241	22	13	4	4	1.9090909090909092	ger
ger000549	gryphius-horribilicribrifax-teutsch	gryphius-horribilicribrifax-teutsch	Comedy	FALSE	Gryphius	Horribilicribrifax Teutsch	Scherzspiel	0	coelestina	42	5	21	14	7	0	0	937	12	1	22749	20138	393	1647/1650	1674	1663	1650	5.142857142857143	0.2571428571428571	0.515721844293273	21	9	1	4	2.057142857142857	ger
ger000546	gryphius-leo-armenius-oder-fuersten-mord	gryphius-leo-armenius-oder-fuersten-mord	Tragedy	FALSE	Gryphius	Leo Armenius oder Fürsten-Mord	Trauer-spiel	0	michael	23	5	37	34	3	0	6	5	2754	1	25486	24134	222	1646	1651	1650	1650	9.18918918918919	0.2552552552552553	0.8733352454405084	37	25	1	4	2.045045045045045	ger
ger000551	gryphius-papinianus	gryphius-papinianus	Tragedy	FALSE	Gryphius	Großmütiger Rechtsgelehrter oder Sterbender Aemilius Paulus Papinianus	Trauerspiel	0	papinianus	31	5	34	23	9	2	7	12	2933	0	30220	29044	249	1659	1660	1659	1659	4.470588235294118	0.1354723707664884	0.654640947288006	34	11	4	4	2.302941176470588	ger
ger000552	gryphius-verlibtes-gespenste-die-gelibte-dornrose	gryphius-verlibtes-gespenste-die-gelibte-dornrose	Comedy	FALSE	Gryphius	Verlibtes Gespenste / Die gelibte Dornrose	Gesang-Spil / Schertz-Spil	0	wilhelm	29	8	21	16	5	0	2	361	1102	0	19470	18797	539	1660	1660	1661	1660	5.333333333333333	0.26666666666666666	0.9091080876795162	21	9	4	2	1.1884057971014492	ger
ger000440	guenderode-magie-und-schicksal	guenderode-magie-und-schicksal	NA	FALSE	Günderode	Magie und Schicksal	Drama in drei Akten	0	several characters	3	3	9	6	3	0	0	0	1152	0	8747	8678	360	NA	NA	1805	1805	7.777777777777778	0.9722222222222222	0.9722222222222222	9	8	1	2	1.0277777777777777	ger
ger000125	guenderode-nikator	guenderode-nikator	NA	FALSE	Günderode	Nikator	Eine dramatische Skizze in drei Akten	0	several characters	3	3	7	5	2	0	1	0	509	0	3936	3882	102	NA	NA	1805	1805	5.428571428571429	0.9047619047619048	0.9238095238095239	7	6	1	2	1.0952380952380953	ger
ger000293	guenderode-udohla	guenderode-udohla	NA	FALSE	Günderode	Udohla	Drama in zwei Akten	0	several characters	2	2	7	5	2	0	0	0	742	0	5588	5534	177	NA	NA	1805	1805	6	1	1	7	6	1	1	1	ger
ger000019	gutzkow-das-urbild-des-tartueffe	gutzkow-das-urbild-des-tartueffe	Comedy	FALSE	Gutzkow	Das Urbild des Tartüffe	Lustspiel in fünf Aufzügen	0	moliere	35	5	17	14	3	0	0	984	7	0	23948	22110	1632	NA	1844	1847	1844	7.647058823529412	0.47794117647058826	0.7591637121048885	17	13	1	3	1.5808823529411764	ger
ger000006	gutzkow-richard-savage	gutzkow-richard-savage	Tragedy	FALSE	Gutzkow	Richard Savage oder Der Sohn einer Mutter	Trauerspiel in fünf Aufzügen	0	savage	30	5	28	24	3	1	1	480	25	0	20964	20002	1855	1839	1839	1842	1839	8.142857142857142	0.30158730158730157	0.7872242836528552	28	22	1	4	1.9153439153439153	ger
ger000042	gutzkow-uriel-acosta	gutzkow-uriel-acosta	Tragedy	FALSE	Gutzkow	Uriel Acosta	Trauerspiel in fünf Aufzügen	0	uriel	28	5	17	13	2	2	2	0	2193	0	17379	15869	1488	1846	1846	1847	1846	5.882352941176471	0.36764705882352944	0.7440879382055854	17	15	1	3	1.661764705882353	ger
ger000045	gutzkow-zopf-und-schwert	gutzkow-zopf-und-schwert	Comedy	FALSE	Gutzkow	Zopf und Schwert	Lustspiel in fünf Aufzügen	0	koenig	34	5	26	18	5	3	7	1004	0	0	22747	20892	2569	1843	1844	1844	1844	8	0.32	0.8092614461958353	26	18	1	3	1.843076923076923	ger
ger000329	haffner-die-fledermaus	haffner-die-fledermaus	NA	TRUE	Haffner	Die Fledermaus	Operette in drei Aufzügen	1	chor_der_gaeste_alle	41	3	29	17	11	1	3	759	1023	33	16654	15972	1743	NA	1874	NA	1874	19.862068965517242	0.7093596059113301	0.8758079381712301	29	26	1	3	1.3152709359605912	ger
ger000005	hafner-der-furchtsame	hafner-der-furchtsame	Comedy	FALSE	Hafner	Der Furchtsame	Ein Lustspiel in drey Aufzügen	0	several characters	43	3	9	7	2	0	0	597	0	0	21770	21268	1862	NA	1764	1764	1764	8	1	1	9	8	1	1	1	ger
ger000002	hafner-maegera-die-foerchterliche-hexe	hafner-maegera-die-foerchterliche-hexe	Comedy	FALSE	Hafner	Mägera, die förchterliche Hexe oder Das bezauberte Schloß des Herrn von Einhorn	Ein neues Zauberlustspiel	0	odoardo|anselmo|riepel	40	3	10	7	3	0	0	564	270	0	22862	22077	2712	NA	1762/1763	1764	1763	7	0.7777777777777778	0.9166666666666667	10	9	1	2	1.2222222222222223	ger
ger000113	halm-der-sohn-der-wildnis	halm-der-sohn-der-wildnis	NA	FALSE	Halm	Der Sohn der Wildnis	Dramatisches Gedicht in fünf Akten	0	parthenia	5	5	18	15	3	0	1	0	2890	0	21664	21322	2226	NA	1842	1843	1842	10.555555555555555	0.6209150326797386	0.864652177887472	18	17	1	2	1.3790849673202614	ger
ger000350	hartleben-die-sittliche-forderung	hartleben-die-sittliche-forderung	Comedy	FALSE	Hartleben	Die sittliche Forderung	NA	0	friedrich|rita|berta	1	0	3	1	2	0	0	257	16	0	5423	5318	949	NA	1896	1897	1896	2	1	1	3	2	1	1	1	ger
ger000099	hartleben-hanna-jagert	hartleben-hanna-jagert	Comedy	FALSE	Hartleben	Hanna Jagert	Komödie	0	hanna	3	3	18	11	6	1	2	768	0	0	20487	20186	3798	NA	1893	1893	1893	9	0.5294117647058824	0.8978609625668449	18	17	1	2	1.4705882352941178	ger
ger000114	hartleben-rosenmontag	hartleben-rosenmontag	Tragedy	FALSE	Hartleben	Rosenmontag	Eine Offiziers-Tragödie	0	moritz	31	5	24	24	0	0	2	1132	14	1	25994	24770	6141	1899	1900	1898	1898	10.833333333333334	0.47101449275362317	0.8283825884154834	24	20	1	3	1.5724637681159421	ger
ger000492	hasenclever-der-sohn	hasenclever-der-sohn	NA	FALSE	Hasenclever	Der Sohn	Ein Drama in fünf Akten	0	der_sohn	25	5	11	9	2	0	1	761	161	3	24309	23660	2321	1913	1916	1914	1914	2.3636363636363638	0.23636363636363636	0.506060606060606	11	6	2	3	2.0444444444444443	ger
ger000239	hauptmann-carl-der-antiquar	hauptmann-carl-der-antiquar	Comedy	FALSE	Hauptmann	Der Antiquar	Komödie in einem Akt	0	several characters	1	1	4	3	1	0	0	226	0	0	7918	7794	1825	NA	1910	1909	1909	3	1	1	4	3	1	1	1	ger
ger000059	hauptmann-carl-die-armseligen-besenbinder	hauptmann-carl-die-armseligen-besenbinder	NA	FALSE	Hauptmann	Die armseligen Besenbinder	Altes Märchen in fünf Akten	0	der_gendarm	35	5	35	22	11	2	2	500	16	0	18507	17257	4376	NA	1913	1913	1913	9.542857142857143	0.280672268907563	0.8299666907741443	35	27	1	4	1.9260504201680673	ger
ger000104	hauptmann-carl-ephraims-breite	hauptmann-carl-ephraims-breite	NA	FALSE	Hauptmann	Ephraims Breite	Schauspiel in fünf Akten	0	huhndorf|bauer|kretschmer	35	5	27	13	12	2	5	846	0	0	21725	21005	4276	1899	1900	1900	1900	14.222222222222221	0.5470085470085471	0.8171693535986622	27	22	1	3	1.4814814814814814	ger
ger000060	hauptmann-carl-frau-nadja-bielew	hauptmann-carl-frau-nadja-bielew	Tragedy	FALSE	Hauptmann	Frau Nadja Bielew	Tragischer Akt	0	several characters	1	1	4	1	3	0	0	193	0	0	6713	6586	1599	NA	NA	1909	1909	3	1	1	4	3	1	1	1	ger
ger000406	hauptmann-carl-gaukler-tod-und-juwelier	hauptmann-carl-gaukler-tod-und-juwelier	NA	FALSE	Hauptmann	Gaukler, Tod und Juwelier	Spiel in fünf Akten	0	mander	54	5	30	13	17	0	2	431	25	0	17631	16576	3868	NA	1920	1917	1917	12.466666666666667	0.4298850574712644	0.7472076916891158	30	22	1	4	1.7448275862068965	ger
ger000288	hauptmann-carl-im-goldenen-tempel-buche-verzeichnet	hauptmann-carl-im-goldenen-tempel-buche-verzeichnet	NA	FALSE	Hauptmann	Im goldenen Tempel-Buche verzeichnet	(Nach einer japanischen Skizze) / Dichtung in drei Vorgängen / (Hinter Schleiern zu spielen)	0	hotoke|giwau	3	3	9	3	6	0	0	0	604	0	5547	5184	1451	NA	1910	1909	1909	5.555555555555555	0.6944444444444444	0.8587301587301587	9	8	1	2	1.3055555555555556	ger
ger000448	hauptmann-carl-musik	hauptmann-carl-musik	NA	FALSE	Hauptmann	Musik	Spiel in vier Akten	0	der_domorganist	32	4	34	13	5	16	14	292	20	0	10120	9553	2540	NA	NA	1918	1918	15.176470588235293	0.45989304812834225	0.973296907695885	34	24	2	2	1.2321428571428572	ger
ger000385	hauptmann-carl-tobias-buntschuh	hauptmann-carl-tobias-buntschuh	Tragedy	FALSE	Hauptmann	Tobias Buntschuh	Eine burleske Tragödie in fünf Akten	0	clown_odebrecht	62	5	24	19	4	0	1	497	27	0	19248	17808	4235	NA	NA	1916	1916	5.166666666666667	0.2246376811594203	0.6808381433381433	24	15	3	3	1.9047619047619047	ger
ger000477	hauptmann-die-ratten	hauptmann-die-ratten	Tragicomedy	FALSE	Hauptmann	Die Ratten	Berliner Tragikomödie	0	several characters	5	5	18	10	8	0	0	967	40	6	32222	29755	5227	1910	1911	1911	1911	13	0.7647058823529411	0.8873800491447549	18	17	1	2	1.2352941176470589	ger
ger000504	hauptmann-florian-geyer	hauptmann-florian-geyer	Tragedy	FALSE	Hauptmann	Florian Geyer	Die Tragödie des Bauernkrieges	0	florian_geyer	6	5	91	87	4	0	7	1497	62	1	38387	35862	4467	1894/1895	1896	1896	1896	28	0.3111111111111111	0.9010377613689214	91	79	1	3	1.7802197802197801	ger
ger000510	hauptmann-gabriel-schillings-flucht	hauptmann-gabriel-schillings-flucht	NA	FALSE	Hauptmann	Gabriel Schillings Flucht	Drama	0	several characters	5	5	14	9	5	0	1	782	6	0	21924	18767	4747	1905/1906	1912	1912	1912	10.857142857142858	0.8351648351648352	0.9075091575091576	14	13	1	2	1.164835164835165	ger
ger000509	hauptmann-vor-sonnenaufgang	hauptmann-vor-sonnenaufgang	NA	FALSE	Hauptmann	Vor Sonnenaufgang	Soziales Drama	0	hoffmann|loth|helene	5	5	18	10	8	0	0	1149	3	3	26811	24076	6459	1889	1889	1889	1889	12.88888888888889	0.7581699346405228	0.8875520539736227	18	17	1	2	1.2418300653594772	ger
ger000043	hebbel-agnes-bernauer	hebbel-agnes-bernauer	Tragedy	FALSE	Hebbel	Agnes Bernauer	Ein deutsches Trauerspiel in fünf Aufzügen	0	albrecht	63	5	31	27	3	1	4	909	3	1	25845	25299	2062	NA	1852	1855	1852	10.451612903225806	0.34838709677419355	0.8515496904196596	31	25	1	3	1.696774193548387	ger
ger000253	hebbel-demetrius	hebbel-demetrius	NA	FALSE	Hebbel	Demetrius	NA	0	demetrius	78	5	28	19	6	3	3	0	3951	0	27254	26806	1224	1863	1869	1864	1864	7.357142857142857	0.2724867724867725	0.7280080091170318	28	19	1	3	1.8994708994708995	ger
ger000179	hebbel-der-diamant	hebbel-der-diamant	Comedy	FALSE	Hebbel	Der Diamant	Eine Komödie in fünf Akten	0	jacob|der_prinz	29	5	23	14	9	0	0	585	459	0	23647	22838	1251	1841	1848	1847	1847	6.434782608695652	0.2924901185770751	0.9154589371980678	23	12	3	3	1.3302752293577982	ger
ger000016	hebbel-der-gehoernte-siegfried	hebbel-der-gehoernte-siegfried	NA	FALSE	Hebbel	Der gehörnte Siegfried	Vorspiel in einem Akt	0	several characters	4	0	9	7	2	0	0	0	694	0	5117	5032	98	NA	1861	1862	1861	4.444444444444445	0.5555555555555556	0.7185185185185186	9	6	2	2	1.0909090909090908	ger
ger000325	hebbel-der-rubin	hebbel-der-rubin	Comedy	FALSE	Hebbel	Der Rubin	Ein Märchen-Lustspiel in drei Akten	0	assad	23	3	17	15	1	1	1	0	1732	0	12351	12011	1265	1849	1849	1851	1849	8	0.5	0.7475152298681711	17	14	1	3	1.5514705882352942	ger
ger000327	hebbel-genoveva	hebbel-genoveva	Tragedy	FALSE	Hebbel	Genoveva	Eine Tragödie in fünf Akten	0	golo	44	5	19	15	3	1	1	0	4511	0	33896	33087	2804	NA	1849	1843	1843	7.894736842105263	0.43859649122807015	0.8425349246556678	19	17	1	2	1.5614035087719298	ger
ger000238	hebbel-gyges-und-sein-ring	hebbel-gyges-und-sein-ring	Tragedy	FALSE	Hebbel	Gyges und sein Ring	Eine Tragödie in fünf Akten	0	several characters	5	5	9	5	3	1	1	0	2290	0	16211	16073	512	NA	1889	1856	1856	7.777777777777778	0.9722222222222222	0.9722222222222222	9	8	1	2	1.0277777777777777	ger
ger000101	hebbel-herodes-und-mariamne	hebbel-herodes-und-mariamne	Tragedy	FALSE	Hebbel	Herodes und Mariamne	Eine Tragödie in fünf Akten	0	herodes|titus	35	5	27	23	3	1	1	0	3804	0	26986	26689	1028	NA	1849	1850	1849	7.703703703703703	0.2962962962962963	0.8421874542789575	27	18	1	4	1.9173789173789173	ger
ger000324	hebbel-judith	hebbel-judith	Tragedy	FALSE	Hebbel	Judith	Eine Tragödie in fünf Akten	0	achior	7	5	59	50	7	2	8	613	0	3	22494	21841	1252	NA	1840	1841	1840	21.45762711864407	0.3699590882524839	0.9541372916404028	59	53	1	2	1.630040911747516	ger
ger000160	hebbel-kriemhilds-rache	hebbel-kriemhilds-rache	Tragedy	FALSE	Hebbel	Kriemhilds Rache	Ein Trauerspiel in fünf Akten	0	hagen	72	5	21	17	4	0	0	0	3271	0	23439	22796	1496	NA	1861	1862	1861	10.666666666666666	0.5333333333333333	0.7700385593242738	21	18	1	3	1.4952380952380953	ger
ger000309	hebbel-maria-magdalene	hebbel-maria-magdalene	Tragedy	FALSE	Hebbel	Maria Magdalene	Ein bürgerliches Trauerspiel in drei Akten	0	klara	24	3	11	8	3	0	0	455	16	5	25317	16974	706	NA	1846	1844	1844	5.636363636363637	0.5636363636363636	0.7545454545454546	11	10	1	2	1.4363636363636363	ger
ger000392	hebbel-siegfrieds-tod	hebbel-siegfrieds-tod	Tragedy	FALSE	Hebbel	Siegfrieds Tod	Ein Trauerspiel in fünf Akten	0	kriemhild	46	5	18	12	4	2	1	0	2516	0	17547	17179	1029	NA	1861	1862	1861	8.666666666666666	0.5098039215686274	0.7398555148555148	18	15	2	2	1.3553719008264462	ger
ger000296	hebbel-trauerspiel-in-sizilien	hebbel-trauerspiel-in-sizilien	Tragicomedy	FALSE	Hebbel	Ein Trauerspiel in Sizilien	Tragikomödie in einem Akt	0	ambrosio|bartolino	7	0	9	8	1	0	0	0	942	0	7533	6609	275	1847	1907	1847	1847	5.555555555555555	0.6944444444444444	0.8904761904761904	9	8	1	2	1.3055555555555556	ger
ger000284	heine-almansor	heine-almansor	Tragedy	FALSE	Heine	Almansor	Eine Tragödie	0	zuleima|aly	8	0	35	29	4	2	4	0	1815	1	13747	13527	1078	NA	1823	1821	1821	15.657142857142857	0.46050420168067224	0.9305165815360718	35	30	1	3	1.6067226890756303	ger
ger000446	heine-william-ratcliff	heine-william-ratcliff	Tragedy	FALSE	Heine	William Ratcliff	Tragödie	0	ratcliff	4	0	16	13	2	1	2	3	847	0	7452	6800	896	NA	1888	1823	1823	8.75	0.5833333333333334	0.9207875457875458	16	15	1	2	1.4166666666666667	ger
ger000029	heiseler-die-kinder-godunofs	heiseler-die-kinder-godunofs	Tragedy	FALSE	Heiseler	Die Kinder Godunófs	Tragödie	0	boris	5	5	31	27	3	1	2	0	1837	0	13473	13159	1433	1923	1930	1929	1929	13.161290322580646	0.43870967741935485	0.9125849573439445	31	30	1	2	1.5612903225806452	ger
ger000196	heiseler-peter-und-alexej	heiseler-peter-und-alexej	Tragedy	FALSE	Heiseler	Peter und Alexéj	Tragödie	0	several characters	5	5	29	25	3	1	3	76	2167	0	17629	16864	2823	1906	1913	1912	1912	16.137931034482758	0.5763546798029556	0.8725870754908868	29	28	1	2	1.4236453201970443	ger
ger000111	hensler-die-teufelsmuehle-am-wienerberg	hensler-die-teufelsmuehle-am-wienerberg	NA	FALSE	Hensler	Die Teufelsmühle am Wienerberg	Ein österreichisches Volksmährchen mit Gesang in vier Aufzügen	0	guenther	58	4	35	20	4	11	8	653	340	1	15761	14871	2266	NA	NA	1799	1799	8.342857142857143	0.2453781512605042	0.791505410780983	35	29	1	4	1.8705882352941177	ger
ger000571	herzenskron-hoang-puff	herzenskron-hoang-puff	Comedy	FALSE	Herzenskron	Hoang-Puff	Posse in einem Acte, nach dem Französischen der Herren Caignéz und Louis frey bearbeitet	0	nadir|hoang-puff|zimar	18	0	7	6	1	0	1	343	0	0	5770	5506	562	NA	1822-09-30	1826	1822	5.142857142857143	0.8571428571428571	0.8857142857142858	7	6	1	2	1.1428571428571428	ger
ger000535	heym-atalanta-oder-die-angst	heym-atalanta-oder-die-angst	NA	FALSE	Heym	Atalanta oder Die Angst	NA	0	atalanta|bartolomeo|sigismondo	3	1	3	2	1	0	0	0	960	0	7477	7326	1021	1910/1911	1981	1962	1911	2	1	1	3	2	1	1	1	ger
ger000553	heyne-der-stammbaum	heyne-der-stammbaum	Comedy	FALSE	Heyne	Der Stammbaum	Erste Fortsetzung der beyden Billets	0	several characters	9	0	4	3	1	0	0	348	0	0	7955	7855	827	NA	NA	1791	1791	3	1	1	4	3	1	1	1	ger
ger000482	heyne-die-beiden-billets	heyne-die-beiden-billets	Comedy	FALSE	Heyne	Die beiden Billets	Ein Lustspiel in einem Akt	0	roesgen|schnapps|guerge	11	0	3	2	1	0	0	192	0	0	6067	5969	296	NA	1783	1783	1783	2	1	1	3	2	1	1	1	ger
ger000047	heyse-colberg	heyse-colberg	NA	FALSE	Heyse	Colberg	Historisches Schauspiel in fünf Akten	0	gneisenau	49	5	30	25	2	3	3	5	2909	0	21602	20534	2671	NA	1865	1868	1865	10.2	0.35172413793103446	0.8638153501698392	30	22	1	3	1.7517241379310344	ger
ger000266	heyse-don-juans-ende	heyse-don-juans-ende	Tragedy	FALSE	Heyse	Don Juan's Ende	Trauerspiel in fünf Akten	0	don_juan	33	5	15	9	4	2	2	614	18	0	21408	20575	3158	NA	1884	1883	1883	6.933333333333334	0.49523809523809526	0.8404003404003403	15	13	1	3	1.5142857142857142	ger
ger000359	hippel-der-mann-nach-der-uhr	hippel-der-mann-nach-der-uhr	Comedy	FALSE	Hippel	Der Mann nach der Uhr oder Der ordentliche Mann	Lustspiel in einem Aufzuge	0	several characters	18	0	6	4	2	0	0	409	0	0	8873	8718	524	NA	1765	1765	1765	5	1	1	6	5	1	1	1	ger
ger000115	hofmannsthal-alkestis	hofmannsthal-alkestis	Tragedy	FALSE	Hofmannsthal	Alkestis	Ein Trauerspiel nach Euripides	0	several characters	2	1	33	17	8	7	8	0	975	0	7547	7506	743	1893/1894	1916	1909	1894	26.545454545454547	0.8295454545454546	1	33	29	2	1	1	ger
ger000210	hofmannsthal-arabella	hofmannsthal-arabella	Comedy	FALSE	Hofmannsthal	Arabella	Lyrische Komödie in drei Aufzügen	0	several characters	3	3	18	12	5	1	3	0	1364	18	13921	13574	3370	NA	1933	1928	1928	13.222222222222221	0.7777777777777778	0.8966727716727717	18	17	1	2	1.2222222222222223	ger
ger000267	hofmannsthal-ariadne-auf-naxos	hofmannsthal-ariadne-auf-naxos	NA	TRUE	Hofmannsthal	Ariadne auf Naxos	Oper in einem Aufzuge nebst einem Vorspiel / Neue Bearbeitung	0	zerbinetta|der_tenor_bacchus|primadonna_ariadne	2	1	17	12	5	0	0	177	546	21	7914	7737	1802	NA	1916	1912	1912	10.235294117647058	0.6397058823529411	0.9279411764705883	17	16	1	2	1.3602941176470589	ger
ger000161	hofmannsthal-das-bergwerk-zu-falun	hofmannsthal-das-bergwerk-zu-falun	NA	FALSE	Hofmannsthal	Das Bergwerk zu Falun	NA	0	elis	5	5	27	13	13	1	2	0	2474	1	21735	21105	3998	1899	1949	1933	1899	12	0.46153846153846156	0.9208320764203116	27	26	1	2	1.5384615384615385	ger
ger000265	hofmannsthal-das-salzburger-grosse-welttheater	hofmannsthal-das-salzburger-grosse-welttheater	NA	FALSE	Hofmannsthal	Das Salzburger große Welttheater	NA	0	several characters	1	1	16	7	1	8	2	134	1064	1	14215	14042	3223	NA	1922	1929	1922	15	1	1	16	15	1	1	1	ger
ger000102	hofmannsthal-der-abenteurer-und-die-saengerin	hofmannsthal-der-abenteurer-und-die-saengerin	NA	FALSE	Hofmannsthal	Der Abenteurer und die Sängerin oder Die Geschenke des Lebens	In einem Aufzug (mit einer Verwandlung)	0	several characters	2	0	16	11	5	0	0	85	1922	0	18039	17740	3423	1898	1899	1899	1899	13.25	0.8833333333333333	0.9416666666666669	16	15	1	2	1.1166666666666667	ger
ger000109	hofmannsthal-der-rosenkavalier	hofmannsthal-der-rosenkavalier	NA	TRUE	Hofmannsthal	Der Rosenkavalier	Komödie für Musik	0	several characters	3	3	32	20	6	6	11	0	1785	31	20724	19753	7619	1909/1910	1911	1911	1911	17.25	0.5564516129032258	0.9146343940911004	32	31	1	2	1.4435483870967742	ger
ger000364	hofmannsthal-der-schwierige	hofmannsthal-der-schwierige	Comedy	FALSE	Hofmannsthal	Der Schwierige	Lustspiel in drei Akten	0	crescence|hans_karl	48	3	18	11	7	0	0	1280	0	2	29644	29167	2513	1917	1921	1920	1920	6.666666666666667	0.39215686274509803	0.7404897571564238	18	13	1	3	1.6862745098039216	ger
ger000127	hofmannsthal-der-tod-des-tizian	hofmannsthal-der-tod-des-tizian	NA	FALSE	Hofmannsthal	Der Tod des Tizian	Ein dramatisches Fragment	0	several characters	2	1	9	8	1	0	0	0	324	2	3042	2727	745	1892	1901	1901	1901	6.222222222222222	0.7777777777777778	0.8888888888888888	9	7	2	1	1	ger
ger000079	hofmannsthal-der-tor-und-der-tod	hofmannsthal-der-tor-und-der-tod	NA	FALSE	Hofmannsthal	Der Tor und der Tod	NA	0	several characters	1	1	6	3	2	1	0	0	554	2	4185	4060	495	1893	1898	1894	1894	5	1	1	6	5	1	1	1	ger
ger000387	hofmannsthal-der-turm	hofmannsthal-der-turm	Tragedy	FALSE	Hofmannsthal	Der Turm	Ein Trauerspiel in fünf Aufzügen	0	julian	7	5	97	90	4	3	8	1168	0	2	36106	35524	7293	1921/1924	1928	1924	1924	30.24742268041237	0.31507731958762886	0.9532155290880571	97	92	1	3	1.698668384879725	ger
ger000386	hofmannsthal-der-unbestechliche	hofmannsthal-der-unbestechliche	Comedy	FALSE	Hofmannsthal	Der Unbestechliche	Lustspiel in fünf Akten	0	baronin	39	5	13	6	7	0	0	725	0	3	18589	17779	3327	1923	1923	1924	1923	7.538461538461538	0.6282051282051282	0.7606449106449109	13	12	1	2	1.3717948717948718	ger
ger000237	hofmannsthal-die-frau-im-fenster	hofmannsthal-die-frau-im-fenster	NA	FALSE	Hofmannsthal	Die Frau im Fenster	NA	0	amme|braccio|dianora	2	1	4	2	2	0	0	66	844	0	8280	7923	1335	1897	1898	1898	1898	1.5	0.5	0.75	4	2	2	1	1	ger
ger000012	hofmannsthal-die-frau-ohne-schatten	hofmannsthal-die-frau-ohne-schatten	NA	TRUE	Hofmannsthal	Die Frau ohne Schatten	Oper in drei Akten	0	several characters	3	3	24	9	4	11	9	0	1929	18	12151	11963	3702	1911/1915	1919	1919	1919	15.583333333333334	0.677536231884058	0.8935987448859303	24	23	1	2	1.3224637681159421	ger
ger000375	hofmannsthal-elektra	hofmannsthal-elektra	Tragedy	FALSE	Hofmannsthal	Elektra	Tragödie in einem Aufzug frei nach Sophokles	0	several characters	1	1	18	6	12	0	1	0	1459	26	11258	11193	1492	1903	1903	1904	1903	17	1	1	18	17	1	1	1	ger
ger000159	hofmannsthal-jedermann	hofmannsthal-jedermann	NA	FALSE	Hofmannsthal	Jedermann	Das Spiel vom Sterben des reichen Mannes	0	several characters	1	1	43	26	11	6	1	0	1792	6	12383	12322	876	1903/1911	1911	1911	1911	42	1	1	43	42	1	1	1	ger
ger000300	hofmannsthal-oedipus-und-die-sphinx	hofmannsthal-oedipus-und-die-sphinx	Tragedy	FALSE	Hofmannsthal	Ödipus und die Sphinx	Tragödie in drei Aufzügen	0	oedipus	3	3	34	28	4	2	6	0	3090	1	22869	22646	2357	1904/1905	1906	1906	1906	19.176470588235293	0.5811051693404634	0.9788106448112842	34	33	1	2	1.4188948306595366	ger
ger000331	holtei-die-kalkbrenner	holtei-die-kalkbrenner	Comedy	FALSE	Holtei	Die Kalkbrenner	Liederposse in einem Akt	0	kotzeluch	11	0	8	6	2	0	1	197	148	0	6894	6368	465	NA	1825	1828	1825	5.5	0.7857142857142857	0.8392857142857143	8	7	1	2	1.2142857142857142	ger
ger000289	holtei-ein-trauerspiel-in-berlin	holtei-ein-trauerspiel-in-berlin	Tragedy	FALSE	Holtei	Ein Trauerspiel in Berlin	Bürgerliches Drama in drei Akten	0	doerthe	40	3	18	13	4	1	1	734	0	0	19356	18186	2217	NA	1832	1838	1832	9.11111111111111	0.5359477124183006	0.8269505186171852	18	15	1	3	1.4901960784313726	ger
ger000390	holz-ignorabimus	holz-ignorabimus	Tragedy	FALSE	Holz	Ignorabimus	Tragödie	0	several characters	5	5	7	4	1	2	0	3857	0	0	105637	104108	48851	NA	1927	1914	1914	6	1	1	7	6	1	1	1	ger
