,id,Char,Play,VocabSz,PctVocab,PctDialog,VersusSelf5,VersusSelf25,VersusSelf50,VersusSelf75,VersusSelf95,VersusOther5,VersusOther25,VersusOther50,VersusOther75,VersusOther95,gender,yearNormalized,firstAuthor,corpus
18,33492,Volumnia,coriolanus,1837,53.13855944460515,8.940611366540828,0.015041943881978583,0.01970423646621517,0.022769648428295552,0.026606380763822674,0.033897488169604216,0.09668482358575396,0.10883250499224217,0.11606251509052727,0.12273562792745615,0.1371253087113095,FEMALE,1608,Shakespeare,shake
19,33547,Posthumus Leonatus,cymbeline,2119,59.57267360134946,12.416132398986134,0.014379209280342281,0.019501990661821386,0.022672864946478438,0.02632488031649063,0.03503272306650587,0.06870995482863694,0.08141684671261572,0.08858945129595111,0.09578441133551799,0.10874396262886393,MALE,1610,Shakespeare,shake
20,33548,Imogen,cymbeline,2250,63.25555243182457,15.509169524377517,0.015118728883608374,0.019767664696369983,0.022784143479735453,0.026252724273103784,0.03411835019685818,0.06521138390409593,0.07907065878547968,0.0868741430006318,0.09409611064133062,0.10998698936244056,FEMALE,1610,Shakespeare,shake
21,33552,Cloten,cymbeline,1764,49.59235310655046,7.4317876845087225,0.014532300234264838,0.01912550053606419,0.022371061303433002,0.026077522913253146,0.03337828974901504,0.11661816144085572,0.12895033918661605,0.13615217867903573,0.14235579309724103,0.15548613763641614,MALE,1610,Shakespeare,shake
22,33555,Iachimo,cymbeline,2253,63.33989316840034,12.319218726703445,0.014833742994965239,0.019775659707696302,0.022950049628291978,0.027105922503669392,0.037237493820182016,0.03498305365263375,0.04525500344753184,0.05171064690657719,0.05674766109436094,0.06769478922006048,MALE,1610,Shakespeare,shake
23,33563,Belarius,cymbeline,1915,53.83750351419736,9.4379007007604,0.014844395594539296,0.019059264837422856,0.02189973808732121,0.025674332430319646,0.03455111947312269,0.09197566894760521,0.10486477970931768,0.11121754537448696,0.11817739419164298,0.13000516526059733,MALE,1610,Shakespeare,shake
24,33587,Horatio,hamlet,1820,47.59414225941423,6.949270326615705,0.013588264703730825,0.017981290206768977,0.020397489539748976,0.023818614093589367,0.03080450695110301,0.10943717408570537,0.12125772785470587,0.12731676846166332,0.13336512425690908,0.14634261317663086,MALE,1603,Shakespeare,shake
25,33589,King Claudius,hamlet,2278,59.571129707112966,13.92860961137542,0.01411165017074483,0.01784385157869447,0.02069041887536857,0.023933182403028337,0.03178350335614748,0.05747667615977502,0.07074022705465642,0.07657268151011348,0.08355933738844377,0.09526727836345492,MALE,1603,Shakespeare,shake
26,33593,Polonius,hamlet,1954,51.09832635983263,8.86098786550489,0.013896788970278679,0.018253063144994922,0.0206109419406255,0.023921750263659565,0.031197161698758843,0.09514948172287184,0.1077050353665095,0.11428153389935236,0.12112342899304011,0.1353218546342781,MALE,1603,Shakespeare,shake
27,33594,Hamlet,hamlet,3190,83.42050209205021,38.98072913882504,0.01385736537603747,0.01852823178234142,0.021966527196652715,0.025648953630207704,0.03427628112512753,0.0144563545618046,0.0199911243238666,0.02405289181499354,0.028641802447893387,0.03911770282701924,MALE,1603,Shakespeare,shake
28,33623,King Henry IV,henry-iv-part-i,2107,56.99215580200162,11.286698559832852,0.01386638422285773,0.01843302681893516,0.021215765811336166,0.025019921189823525,0.03308829577143198,0.06194388696907307,0.07419307963438865,0.08022376394082552,0.086358645543685,0.09913803117644383,MALE,1598,Shakespeare,shake
29,33625,Sir John Falstaff,henry-iv-part-i,2462,66.59453611035974,22.192834816061556,0.01402378295571094,0.018802431373527457,0.02174036385978926,0.02540874993955612,0.03357123393908615,0.0513274926400019,0.0650346072043224,0.07175064498267518,0.07858921199820341,0.09221433920546392,MALE,1598,Shakespeare,shake
30,33626,Prince Hal,henry-iv-part-i,2414,65.29618609683527,18.32502839707821,0.014696324270712586,0.019149440108658624,0.022054441017732646,0.025643782298060767,0.033831749231819294,0.037008669464943494,0.047012303992210694,0.05377779234767947,0.06056792762737889,0.07330617117160289,MALE,1598,Shakespeare,shake
31,33630,Hotspur,henry-iv-part-i,2393,64.72815796591831,18.03898483554568,0.014086250004102293,0.019095875136297385,0.02224602130911783,0.025575215912519003,0.03505528339588298,0.03933926743348197,0.05177032181885948,0.05830791872747548,0.06526594790625138,0.07776187498400795,MALE,1598,Shakespeare,shake
32,33665,Sir John Falstaff,henry-iv-part-ii,2474,68.17305042711492,21.0366231193115,0.014392466086746292,0.019422441649717383,0.022223031307419053,0.02561355753898542,0.033896994906986534,0.046568487570741536,0.058011341380835565,0.06501300458774813,0.07194544579473018,0.08468736320102736,MALE,1598,Shakespeare,shake
33,33676,Prince Hal King Henry V,henry-iv-part-ii,1870,51.52934692752824,9.457618723298868,0.01442408633596292,0.019043430744746216,0.021655423206821157,0.0250742643506802,0.032716058593895446,0.10732621710747024,0.11826030154428381,0.12470575329507855,0.13157483557478167,0.14472856266852238,MALE,1598,Shakespeare,shake
34,33688,King Henry IV,henry-iv-part-ii,1981,54.588040782584734,9.225434957587765,0.014549880168028707,0.018786509285267823,0.021641393128764796,0.025363314409487667,0.03425353371895353,0.07317608720176232,0.08461919279572384,0.0912558917796958,0.09741043682525728,0.11019702086416926,MALE,1598,Shakespeare,shake
35,33712,"Henry V, King of England",henry-v,2834,71.02756892230576,32.532459652954735,0.01348734240308156,0.01778565914707786,0.020655035366452756,0.02428880489139989,0.03266232492760876,0.05405870376374657,0.06791193806291701,0.07476909218133482,0.08160425634072678,0.09432087006587726,MALE,1599,Shakespeare,shake
36,33729,Captain Fluellen,henry-v,1783,44.686716791979954,9.420124984831938,0.013176380379042469,0.016760153882005347,0.01935512238226359,0.022146087252505726,0.029394981275981495,0.1743208215351031,0.18649513343855353,0.19385085998289023,0.20110060793910256,0.21289159421344153,MALE,1599,Shakespeare,shake
37,33779,Talbot,henry-vi-part-1,2217,62.591756070016935,15.172929830395743,0.014680971202710415,0.019388237959784768,0.022901524326000223,0.026574695936194274,0.035613432029862176,0.07241217324237101,0.08596084577745934,0.09315572361101943,0.09971358093344848,0.11555808327182604,MALE,1591,Shakespeare,shake
38,33820,Suffolk,henry-vi-part-2,2041,56.50609080841639,9.398823188360376,0.014878215772474536,0.018980217609083732,0.02191180391739677,0.025458613361179758,0.033273309385545145,0.07034294793923411,0.08375490764646307,0.09063437120068936,0.09710940660133799,0.10987478852547033,MALE,1591,Shakespeare,shake
39,33821,King Henry VI,henry-vi-part-2,2000,55.370985603543744,10.072630119169808,0.014481391839005578,0.018801690859744917,0.02196072205432113,0.02597129435118194,0.03366719847964633,0.08860222825976473,0.10155105180502316,0.10809261672010222,0.11487311167122866,0.12744471655207795,MALE,1591,Shakespeare,shake
40,33822,Queen Margaret,henry-vi-part-2,2076,57.475083056478404,10.120423401471406,0.014407100588325289,0.019165081173728414,0.021939770494085232,0.025929943463938048,0.03461461707217663,0.06596355531267088,0.07659430631826009,0.08340091004399228,0.09060730505466767,0.10244081280755069,MALE,1591,Shakespeare,shake
41,33823,Gloucester,henry-vi-part-2,2010,55.647840531561464,9.6040992533279,0.014702013341474843,0.018834276136982252,0.021785510047514986,0.025368131094031614,0.0338035218817214,0.07382636579998063,0.08612279997884194,0.0925408045008491,0.09864586234427684,0.11028699450297563,MALE,1591,Shakespeare,shake
42,33827,York,henry-vi-part-2,2152,59.579180509413064,12.194338454788339,0.01460786927826459,0.018891165126502716,0.02223129557019344,0.02578172032518904,0.03441029443696432,0.06537998147996114,0.07992816635908237,0.08638583609415894,0.09337689201420463,0.10545520139195942,MALE,1591,Shakespeare,shake
43,33868,Cade,henry-vi-part-2,1754,48.56035437430786,8.295660213267729,0.014268104902242743,0.01899636411783884,0.02184173081208863,0.025021314568538216,0.0321390295923178,0.14590858836658654,0.15876610287781384,0.16631032940190513,0.17263408860078489,0.18587999456307672,MALE,1591,Shakespeare,shake
44,33892,Warwick,henry-vi-part-3,2218,64.57059679767103,14.917453812451065,0.015547050856266268,0.020169441718414952,0.023318759120233786,0.0270413473530902,0.03616934495603458,0.04298741650371402,0.056465431878583765,0.06254695313884492,0.06875137177806728,0.0811720846245983,MALE,1591,Shakespeare,shake
